ts,timestamp,zone,people_now,total_ids_seen_in_zone,tracked_ids,zone_timer_sec,zone_timer_hhmmss,zone_occupied_duration_sec,zone_occupied_duration_hhmmss,current_owner_id,current_session_start_time,current_session_duration_sec,is_valid_machine_usage,multi_person_detected,last_completed_session_duration_sec,completed_sessions_count,avg_completed_session_duration_sec,current_longest_usage_time_sec,estimated_waiting_time_sec
1773687099.904,2026-03-17 02:51:39,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687100.953,2026-03-17 02:51:40,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687100.953,2026-03-17 02:51:40,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687102.014,2026-03-17 02:51:42,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687102.014,2026-03-17 02:51:42,equipment_b,1,3,8,3.170,00:00:03,3.170,00:00:03,8,2026-03-17 02:51:41,0.393,1,0,2.777,1,2.777,0.393,2.383
1773687103.053,2026-03-17 02:51:43,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687103.053,2026-03-17 02:51:43,equipment_b,1,3,8,4.209,00:00:04,4.209,00:00:04,8,2026-03-17 02:51:41,1.432,1,0,2.777,1,2.777,1.432,1.344
1773687104.133,2026-03-17 02:51:44,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687104.133,2026-03-17 02:51:44,equipment_b,1,3,8,5.290,00:00:05,5.290,00:00:05,8,2026-03-17 02:51:41,2.513,1,0,2.777,1,2.777,2.513,1.000
1773687105.261,2026-03-17 02:51:45,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687105.261,2026-03-17 02:51:45,equipment_b,1,3,8,6.418,00:00:06,6.418,00:00:06,8,2026-03-17 02:51:41,3.641,1,0,2.777,1,2.777,3.641,1.000
1773687106.262,2026-03-17 02:51:46,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687106.262,2026-03-17 02:51:46,equipment_b,1,3,8,7.418,00:00:07,7.418,00:00:07,8,2026-03-17 02:51:41,4.642,1,0,2.777,1,2.777,4.642,1.000
1773687107.268,2026-03-17 02:51:47,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687107.268,2026-03-17 02:51:47,equipment_b,1,3,8,8.424,00:00:08,8.424,00:00:08,8,2026-03-17 02:51:41,5.648,1,0,2.777,1,2.777,5.648,1.000
1773687108.375,2026-03-17 02:51:48,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687108.375,2026-03-17 02:51:48,equipment_b,1,3,8,9.531,00:00:09,9.531,00:00:09,8,2026-03-17 02:51:41,6.754,1,0,2.777,1,2.777,6.754,1.000
1773687109.453,2026-03-17 02:51:49,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687109.453,2026-03-17 02:51:49,equipment_b,1,3,8,10.609,00:00:10,10.609,00:00:10,8,2026-03-17 02:51:41,7.833,1,0,2.777,1,2.777,7.833,1.000
1773687110.486,2026-03-17 02:51:50,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687110.486,2026-03-17 02:51:50,equipment_b,1,3,8,11.642,00:00:11,11.642,00:00:11,8,2026-03-17 02:51:41,8.865,1,0,2.777,1,2.777,8.865,1.000
1773687111.566,2026-03-17 02:51:51,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687111.566,2026-03-17 02:51:51,equipment_b,1,3,8,12.723,00:00:12,12.723,00:00:12,8,2026-03-17 02:51:41,9.946,0,0,2.777,1,2.777,9.946,1.000
1773687112.707,2026-03-17 02:51:52,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687112.707,2026-03-17 02:51:52,equipment_b,1,3,8,12.723,00:00:12,12.723,00:00:12,8,2026-03-17 02:51:41,9.946,0,0,2.777,1,2.777,9.946,1.000
1773687113.782,2026-03-17 02:51:53,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687113.782,2026-03-17 02:51:53,equipment_b,1,3,8,12.723,00:00:12,12.723,00:00:12,8,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687114.908,2026-03-17 02:51:54,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687114.908,2026-03-17 02:51:54,equipment_b,1,3,8,12.723,00:00:12,12.723,00:00:12,8,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687116.029,2026-03-17 02:51:56,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687116.029,2026-03-17 02:51:56,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687117.038,2026-03-17 02:51:57,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687117.038,2026-03-17 02:51:57,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687118.121,2026-03-17 02:51:58,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687118.121,2026-03-17 02:51:58,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687119.202,2026-03-17 02:51:59,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687119.202,2026-03-17 02:51:59,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687120.281,2026-03-17 02:52:00,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687120.281,2026-03-17 02:52:00,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687121.371,2026-03-17 02:52:01,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687121.371,2026-03-17 02:52:01,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687122.397,2026-03-17 02:52:02,equipment_a,1,2,14,23.181,00:00:23,23.181,00:00:23,14,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687122.397,2026-03-17 02:52:02,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687123.469,2026-03-17 02:52:03,equipment_a,1,2,14,23.181,00:00:23,23.181,00:00:23,14,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687123.469,2026-03-17 02:52:03,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687124.612,2026-03-17 02:52:04,equipment_a,1,2,14,23.181,00:00:23,23.181,00:00:23,14,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687124.612,2026-03-17 02:52:04,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687125.631,2026-03-17 02:52:05,equipment_a,1,2,14,23.181,00:00:23,23.181,00:00:23,14,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687125.631,2026-03-17 02:52:05,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687126.709,2026-03-17 02:52:06,equipment_a,1,2,14,24.118,00:00:24,24.118,00:00:24,14,2026-03-17 02:52:05,0.937,1,0,19.896,3,7.727,0.937,6.790
1773687126.709,2026-03-17 02:52:06,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687127.834,2026-03-17 02:52:07,equipment_a,1,2,14,25.244,00:00:25,25.244,00:00:25,14,2026-03-17 02:52:05,2.062,1,0,19.896,3,7.727,2.062,5.665
1773687127.834,2026-03-17 02:52:07,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687128.883,2026-03-17 02:52:08,equipment_a,1,2,14,26.293,00:00:26,26.293,00:00:26,14,2026-03-17 02:52:05,3.111,1,0,19.896,3,7.727,3.111,4.616
1773687128.883,2026-03-17 02:52:08,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687129.998,2026-03-17 02:52:09,equipment_a,1,2,14,27.407,00:00:27,27.407,00:00:27,14,2026-03-17 02:52:05,4.226,1,0,19.896,3,7.727,4.226,3.501
1773687129.998,2026-03-17 02:52:09,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687131.008,2026-03-17 02:52:11,equipment_a,1,2,14,28.418,00:00:28,28.418,00:00:28,14,2026-03-17 02:52:05,5.237,1,0,19.896,3,7.727,5.237,2.490
1773687131.008,2026-03-17 02:52:11,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687132.113,2026-03-17 02:52:12,equipment_a,1,2,14,29.522,00:00:29,29.522,00:00:29,14,2026-03-17 02:52:05,6.341,1,0,19.896,3,7.727,6.341,1.386
1773687132.113,2026-03-17 02:52:12,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687133.180,2026-03-17 02:52:13,equipment_a,1,2,14,30.589,00:00:30,30.589,00:00:30,14,2026-03-17 02:52:05,7.408,1,0,19.896,3,7.727,7.408,1.000
1773687133.180,2026-03-17 02:52:13,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687134.265,2026-03-17 02:52:14,equipment_a,1,2,14,31.675,00:00:31,31.675,00:00:31,14,2026-03-17 02:52:05,8.493,0,0,19.896,3,7.727,8.493,1.000
1773687134.265,2026-03-17 02:52:14,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687135.292,2026-03-17 02:52:15,equipment_a,1,2,14,31.675,00:00:31,31.675,00:00:31,14,2026-03-17 02:52:05,8.493,0,0,19.896,3,7.727,8.493,1.000
1773687135.292,2026-03-17 02:52:15,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687136.370,2026-03-17 02:52:16,equipment_a,1,2,14,31.675,00:00:31,31.675,00:00:31,14,,0.000,0,0,8.493,4,7.919,0.000,0.000
1773687136.370,2026-03-17 02:52:16,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687137.466,2026-03-17 02:52:17,equipment_a,1,2,14,31.675,00:00:31,31.675,00:00:31,14,,0.000,0,0,8.493,4,7.919,0.000,0.000
1773687137.466,2026-03-17 02:52:17,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687138.515,2026-03-17 02:52:18,equipment_a,1,2,14,31.675,00:00:31,31.675,00:00:31,14,,0.000,0,0,8.493,4,7.919,0.000,0.000
1773687138.515,2026-03-17 02:52:18,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687139.600,2026-03-17 02:52:19,equipment_a,1,2,14,32.342,00:00:32,32.342,00:00:32,14,2026-03-17 02:52:18,0.667,1,0,8.493,4,7.919,0.667,7.251
1773687139.600,2026-03-17 02:52:19,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687140.663,2026-03-17 02:52:20,equipment_a,1,2,14,33.405,00:00:33,33.405,00:00:33,14,2026-03-17 02:52:18,1.730,1,0,8.493,4,7.919,1.730,6.188
1773687140.663,2026-03-17 02:52:20,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687141.680,2026-03-17 02:52:21,equipment_a,1,2,14,34.421,00:00:34,34.421,00:00:34,14,2026-03-17 02:52:18,2.746,1,0,8.493,4,7.919,2.746,5.172
1773687141.680,2026-03-17 02:52:21,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687142.720,2026-03-17 02:52:22,equipment_a,1,2,14,34.762,00:00:34,34.762,00:00:34,14,2026-03-17 02:52:18,3.087,0,0,8.493,4,7.919,3.087,4.832
1773687142.720,2026-03-17 02:52:22,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687143.738,2026-03-17 02:52:23,equipment_a,1,2,14,34.762,00:00:34,34.762,00:00:34,14,2026-03-17 02:52:18,3.087,0,0,8.493,4,7.919,3.087,4.832
1773687143.738,2026-03-17 02:52:23,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687144.839,2026-03-17 02:52:24,equipment_a,1,2,14,34.762,00:00:34,34.762,00:00:34,14,,0.000,0,0,3.087,5,6.952,0.000,0.000
1773687144.839,2026-03-17 02:52:24,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687145.865,2026-03-17 02:52:25,equipment_a,1,2,14,34.762,00:00:34,34.762,00:00:34,14,,0.000,0,0,3.087,5,6.952,0.000,0.000
1773687145.865,2026-03-17 02:52:25,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687146.894,2026-03-17 02:52:26,equipment_a,1,2,14,35.648,00:00:35,35.648,00:00:35,14,2026-03-17 02:52:26,0.887,1,0,3.087,5,6.952,0.887,6.066
1773687146.894,2026-03-17 02:52:26,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687148.028,2026-03-17 02:52:28,equipment_a,1,2,14,36.453,00:00:36,36.453,00:00:36,14,2026-03-17 02:52:26,1.691,0,0,3.087,5,6.952,1.691,5.261
1773687148.028,2026-03-17 02:52:28,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687149.100,2026-03-17 02:52:29,equipment_a,1,2,14,36.453,00:00:36,36.453,00:00:36,14,2026-03-17 02:52:26,1.691,0,0,3.087,5,6.952,1.691,5.261
1773687149.100,2026-03-17 02:52:29,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687150.130,2026-03-17 02:52:30,equipment_a,1,2,14,36.453,00:00:36,36.453,00:00:36,14,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687150.130,2026-03-17 02:52:30,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687151.164,2026-03-17 02:52:31,equipment_a,1,2,14,36.453,00:00:36,36.453,00:00:36,14,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687151.164,2026-03-17 02:52:31,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687152.325,2026-03-17 02:52:32,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687152.325,2026-03-17 02:52:32,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687153.416,2026-03-17 02:52:33,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687153.416,2026-03-17 02:52:33,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687154.486,2026-03-17 02:52:34,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687154.486,2026-03-17 02:52:34,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687155.652,2026-03-17 02:52:35,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687155.652,2026-03-17 02:52:35,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687156.781,2026-03-17 02:52:36,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687156.781,2026-03-17 02:52:36,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687157.783,2026-03-17 02:52:37,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687157.783,2026-03-17 02:52:37,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687158.786,2026-03-17 02:52:38,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687158.786,2026-03-17 02:52:38,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687159.911,2026-03-17 02:52:39,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687159.911,2026-03-17 02:52:39,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687161.044,2026-03-17 02:52:41,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687161.044,2026-03-17 02:52:41,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687162.053,2026-03-17 02:52:42,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687162.053,2026-03-17 02:52:42,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687163.151,2026-03-17 02:52:43,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687163.151,2026-03-17 02:52:43,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687164.312,2026-03-17 02:52:44,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687164.312,2026-03-17 02:52:44,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687165.441,2026-03-17 02:52:45,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687165.441,2026-03-17 02:52:45,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687166.560,2026-03-17 02:52:46,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687166.560,2026-03-17 02:52:46,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687167.660,2026-03-17 02:52:47,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687167.660,2026-03-17 02:52:47,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687168.666,2026-03-17 02:52:48,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687168.666,2026-03-17 02:52:48,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687169.668,2026-03-17 02:52:49,equipment_a,0,2,,36.453,00:00:36,36.453,00:00:36,,,0.000,0,0,1.691,6,6.075,0.000,0.000
1773687169.668,2026-03-17 02:52:49,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
